1641575937.038365
1641575937.036489,4.893952369689941
1641575937.042489,0.0
1641575937.049489,4.810288906097412
1641575937.056489,0.0
1641575937.063489,5.176136493682861
1641575937.070489,0.0
1641575937.076489,0.0
1641575937.083489,4.767906665802002
1641575937.090489,0.0
1641575937.096489,5.253977298736572
1641575937.104489,0.0
1641575937.111489,0.0
1641575937.117489,0.0
1641575937.124489,4.810288906097412
1641575937.131489,4.638437271118164
1641575937.137489,5.176136493682861
1641575937.145489,0.0
1641575937.151489,0.0
1641575937.158489,5.136773586273193
1641575937.165489,0.0
1641575937.171489,0.0
1641575937.178489,5.05712890625
1641575937.186489,0.0
1641575937.192489,0.0
1641575937.199489,4.6819915771484375
1641575937.206489,4.725144386291504
1641575937.212489,0.0
1641575937.219489,4.6819915771484375
1641575937.225489,0.0
1641575937.233489,0.0
1641575937.240489,5.136773586273193
1641575937.246489,0.0
1641575937.253489,5.627053260803223
1641575937.260489,6.242655277252197
1641575937.266489,4.638437271118164
1641575937.274489,6.40316104888916
1641575937.281489,5.09710693359375
1641575937.287489,4.505248069763184
1641575937.294489,0.0
1641575937.301489,5.05712890625
1641575937.307489,4.97620964050293
1641575937.315489,0.0
1641575937.322489,4.638437271118164
1641575937.328489,0.0
1641575937.335489,0.0
1641575937.341489,0.0
1641575937.348489,0.0
1641575937.356489,5.176136493682861
1641575937.362489,5.330681800842285
1641575937.369489,4.55007791519165
1641575937.376489,4.594470024108887
1641575937.382489,0.0
1641575937.389489,0.0
1641575937.396489,4.638437271118164
1641575937.403489,0.0
1641575937.410489,0.0
1641575937.416489,0.0
1641575937.423489,0.0
1641575937.430489,0.0
1641575937.436489,5.09710693359375
1641575937.444489,5.942830562591553
1641575937.451489,0.0
1641575937.457489,4.638437271118164
1641575937.464489,4.55007791519165
1641575937.471489,0.0
1641575937.477489,5.05712890625
1641575937.485489,0.0
1641575937.492489,5.51777982711792
1641575937.498489,4.594470024108887
1641575937.505489,4.810288906097412
1641575937.511489,4.505248069763184
1641575937.5184891,0.0
1641575937.526489,0.0
1641575937.532489,0.0
1641575937.539489,0.0
1641575937.546489,0.0
1641575937.552489,5.292468547821045
1641575937.559489,4.55007791519165
1641575937.566489,4.893952369689941
1641575937.573489,4.9352521896362305
1641575937.580489,0.0
1641575937.586489,0.0
1641575937.593489,0.0
1641575937.600489,0.0
1641575937.606489,5.2152018547058105
1641575937.614489,5.554443359375
1641575937.621489,0.0
1641575937.627489,0.0
1641575937.634489,4.638437271118164
1641575937.641489,4.505248069763184
1641575937.647489,0.0
1641575937.655489,0.0
1641575937.662489,5.253977298736572
1641575937.668489,0.0
1641575937.675489,5.5908660888671875
1641575937.681489,0.0
1641575937.688489,0.0
1641575937.696489,4.97620964050293
1641575937.702489,0.0
1641575937.709489,0.0
1641575937.716489,0.0
1641575937.722489,0.0
1641575937.729489,5.09710693359375
1641575937.736489,0.0
1641575937.743489,5.292468547821045
1641575937.750489,0.0
1641575937.757489,5.554443359375
1641575937.763489,0.0
1641575937.770489,4.97620964050293
1641575937.776489,5.2152018547058105
1641575937.784489,4.505248069763184
1641575937.791489,5.05712890625
1641575937.797489,0.0
1641575937.804489,0.0
1641575937.811489,5.2152018547058105
1641575937.817489,0.0
1641575937.825489,0.0
1641575937.831489,0.0
1641575937.838489,0.0
1641575937.845489,0.0
1641575937.852489,5.368622779846191
1641575937.858489,5.2152018547058105
1641575937.865489,0.0
1641575937.872489,4.767906665802002
1641575937.879489,4.725144386291504
1641575937.886489,0.0
1641575937.892489,0.0
1641575937.899489,5.01683235168457
1641575937.906489,4.55007791519165
1641575937.913489,5.136773586273193
1641575937.920489,5.4062981605529785
1641575937.926489,0.0
1641575937.933489,0.0
1641575937.940489,0.0
1641575937.946489,0.0
1641575937.954489,5.01683235168457
1641575937.961489,0.0
1641575937.967489,0.0
1641575937.974489,0.0
1641575937.981489,5.01683235168457
1641575937.987489,5.253977298736572
1641575937.9954891,0.0
1641575938.002489,4.852301120758057
1641575938.008489,0.0
1641575938.015489,5.4062981605529785
1641575938.021489,0.0
1641575938.028489,5.2152018547058105
1641575938.035489,4.55007791519165
1641575938.042489,0.0
1641575938.049489,0.0
1641575938.056489,0.0
1641575938.062489,0.0
1641575938.069489,0.0
1641575938.076489,5.5908660888671875
1641575938.083489,4.505248069763184
1641575938.090489,0.0
1641575938.097489,5.253977298736572
1641575938.103489,5.368622779846191
1641575938.110489,0.0
1641575938.116489,0.0
1641575938.124489,0.0
1641575938.131489,0.0
1641575938.137489,4.55007791519165
1641575938.144489,0.0
1641575938.151489,6.682363033294678
1641575938.157489,0.0
1641575938.164489,5.627053260803223
1641575938.172489,5.480871200561523
1641575938.178489,0.0
1641575938.185489,0.0
1641575938.191489,0.0
1641575938.198489,0.0
1641575938.205489,4.6819915771484375
1641575938.212489,0.0
1641575938.219489,0.0
1641575938.226489,0.0
1641575938.232489,0.0
1641575938.239489,0.0
1641575938.246489,4.97620964050293
1641575938.253489,0.0
1641575938.260489,7.180184364318848
1641575938.266489,0.0
